Orden de Trabajo,Cuenta de Cliente,Centro,Almacén,Cantidad,Número de Empleado,Orden de Servicio,Fecha de Ingreso,Descripcion de Material ,Categoria de Material,Tipo de Servicio,Empresa,Causa del Soporte,Costo Unitario,Costo Total,Geocerca
34371107,0140238908,RE29,0849,2,RCEE3CMXT4743,OS-62167617,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,RCE 3,Vehículo con Exceso de Dimensiones,19.13,38.26,COA_3
34371205,0142209762,RE29,0512,1,RCEE3CMXT4599,OS-62167688,46134,Drop 120m,Fibra Preconectorizada,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",409.96,409.96,COA_3
34371518,0142884861,RE29,0778,1,RCEE3CMXT5156,OS-62167939,46134,FIBERHOME ONT 4GE 1POTS DUALBAND HG6145F,ONT,Instalación,RCE 3,NA,3.6,3.6,COA_3
34371518,0142884861,RE29,0778,5,RCEE3CMXT5156,OS-62167939,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Instalación,RCE 3,NA,9.07,45.35,COA_3
34371518,0142884861,RE29,0778,120,RCEE3CMXT5156,OS-62167939,46134,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,375.6,COA_3
34371518,0142884861,RE29,0778,2,RCEE3CMXT5156,OS-62167939,46134,HERRAJE TIPO D 5MM GALVANIZADO INMERSION,Miselaneo,Instalación,RCE 3,NA,10.29,20.58,COA_3
34371518,0142884861,RE29,0778,2,RCEE3CMXT5156,OS-62167939,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_3
34371518,0142884861,RE29,0778,2,RCEE3CMXT5156,OS-62167939,46134,HEBILLA ACERO  5/8,Miselaneo,Instalación,RCE 3,NA,1.79,3.58,COA_3
34371518,0142884861,RE29,0778,15,RCEE3CMXT5156,OS-62167939,46134,TENSOR PARA ACOMETIDA,Miselaneo,Instalación,RCE 3,NA,5.97,89.55,COA_3
34371518,0142884861,RE29,0778,15,RCEE3CMXT5156,OS-62167939,46134,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,115.05,COA_3
34371572,0101114643,RE29,0141,2,RCEE3CMXT4162,OS-62167980,46134,PIJA CABEZA/ CRUZ DE 10 X 1,Miselaneo,Soporte,RCE 3,Falla En Fuente De Poder,0.27,0.54,COA_2
34371572,0101114643,RE29,0141,1,RCEE3CMXT4162,OS-62167980,46134,FT5002SW SWITCH PORT FHTEK,Empresarial,Soporte,RCE 3,Falla En Fuente De Poder,188.62,188.62,COA_2
34371572,0101114643,RE29,0141,1,RCEE3CMXT4162,OS-62167980,46134,#N/D,#N/D,Soporte,RCE 3,Falla En Fuente De Poder,#N/D,#N/D,COA_2
34371761,0118891434,BR05,0320,2,BRAM3CX2T0105,OS-62168129,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,BRAME 3,Falla Conector Prepulido,19.13,38.26,COA_5
34371852,0102870627,BR05,0742,15,CCQM3CX2T0160,OS-62168202,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,CCQ 3,"Desgaste de Cableado (Clima, Tiempo de Vida)",6.43,96.45,COA_1
34372061,0107506942,BR05,0603,1,CCQM3CX2T0110,OS-62168363,46134,BOTA PARA CAJA 2N OPTITAP,Bota 2n,Soporte,CCQ 3,Falla Conector Prepulido,#N/D,#N/D,COA_2
34372061,0107506942,BR05,0603,2,CCQM3CX2T0110,OS-62168363,46134,CONECTOR RJ45 CAT 6,Conector UTP,Soporte,CCQ 3,Falla Conector Prepulido,1.89,3.78,COA_2
34372061,0107506942,BR05,0603,12,CCQM3CX2T0110,OS-62168363,46134,TENSOR PARA ACOMETIDA,Miselaneo,Soporte,CCQ 3,Falla Conector Prepulido,5.97,71.64,COA_2
34372061,0107506942,BR05,0603,15,CCQM3CX2T0110,OS-62168363,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,CCQ 3,Falla Conector Prepulido,6.43,96.45,COA_2
34372094,0142885001,RE29,0867,8,RCEE3CMXT5319,OS-62168395,46134,TENSOR PARA ACOMETIDA,Miselaneo,Instalación,RCE 3,NA,5.97,47.76,COA_5
34372094,0142885001,RE29,0867,10,RCEE3CMXT5319,OS-62168395,46134,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,76.7,COA_5
34372094,0142885001,RE29,0867,1,RCEE3CMXT5319,OS-62168395,46134,FIBERHOME ONT 4GE 1POTS DUALBAND HG6145F,ONT,Instalación,RCE 3,NA,3.6,3.6,COA_5
34372094,0142885001,RE29,0867,1,RCEE3CMXT5319,OS-62168395,46134,Drop 50m,Fibra Preconectorizada,Instalación,RCE 3,NA,229.8,229.8,COA_5
34372195,0117748231,RE29,0524,1,RCEE3CMXT4618,OS-62168472,46134,ONT HG8145V5 SMALL,ONT,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",2.99,2.99,COA_3
34372195,0117748231,RE29,0524,8,RCEE3CMXT4618,OS-62168472,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",9.07,72.56,COA_3
34372240,0120002430,BR05,0708,2,BRAM3CX2T0121,OS-62168506,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,BRAME 3,Falla Conector Prepulido,19.13,38.26,COA_5
34372632,0101882380,TE03,0262,7,TETM3CX2T0108,OS-62168816,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,TETSI 3,Poda de Arboles,9.07,63.49,COA_1
34372632,0101882380,TE03,0262,7,TETM3CX2T0108,OS-62168816,46134,TENSOR PARA ACOMETIDA,Miselaneo,Soporte,TETSI 3,Poda de Arboles,5.97,41.79,COA_1
34372632,0101882380,TE03,0262,1,TETM3CX2T0108,OS-62168816,46134,FORMATOS UNIVERSALES DE SOPORTE,Miselaneo,Soporte,TETSI 3,Poda de Arboles,1.84,1.84,COA_1
34372632,0101882380,TE03,0262,1,TETM3CX2T0108,OS-62168816,46134,Drop 150m,Fibra Preconectorizada,Soporte,TETSI 3,Poda de Arboles,535.01,535.01,COA_1
34372679,Hallazgos,RE29,0658,1,RCEE3CMXT4831,NA,46134,FLEJE DE ACERO 5/8   CAJA 30 METROS C/U,Miselaneo,Mantenimiento Mayor,RCE 3,NA,254.2,254.2,COA_3
34372679,Hallazgos,RE29,0658,3,RCEE3CMXT4831,NA,46134,HERRAJE TIPO D 5MM GALVANIZADO INMERSION,Miselaneo,Mantenimiento Mayor,RCE 3,NA,10.29,30.87,COA_3
34372739,0111801530,RE29,0742,1,RCEE3CMXT4994,OS-62168905,46134,DIW362 WI-FI 2X2 4K STB 2 GB SAGEM,STB,Soporte,RCE 3,Asesoría uso servicio de Internet,#N/D,#N/D,COA_4
34372862,0112737796,RE29,0753,2,RCEE3CMXT5102,OS-62168998,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,RCE 3,Falla Conector Prepulido,19.13,38.26,COA_3
34372862,0112737796,RE29,0753,15,RCEE3CMXT5102,OS-62168998,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,RCE 3,Falla Conector Prepulido,6.43,96.45,COA_3
34372925,0141493455,BR05,0749,1,CCQM3CX2T0164,OS-62169040,46134,CONECTOR RJ45 CAT 6,Conector UTP,Soporte,CCQ 3,STB No Configurada (Sin Servicio),1.89,1.89,COA_1
34373021,0105765776,BR05,0742,1,CCQM3CX2T0160,OS-62169124,46134,Drop 50m,Fibra Preconectorizada,Soporte,CCQ 3,"Daño por trabajos de Otro Carrier (incluye Municipio, CFE, etc)",229.8,229.8,COA_1
34373021,0105765776,BR05,0742,1,CCQM3CX2T0160,OS-62169124,46134,ONT FIBERHOME HG145F1,ONT,Soporte,CCQ 3,"Daño por trabajos de Otro Carrier (incluye Municipio, CFE, etc)",520.27,520.27,COA_1
34373021,0105765776,BR05,0742,10,CCQM3CX2T0160,OS-62169124,46134,TENSOR PARA ACOMETIDA,Miselaneo,Soporte,CCQ 3,"Daño por trabajos de Otro Carrier (incluye Municipio, CFE, etc)",5.97,59.7,COA_1
34373021,0105765776,BR05,0742,15,CCQM3CX2T0160,OS-62169124,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,CCQ 3,"Daño por trabajos de Otro Carrier (incluye Municipio, CFE, etc)",6.43,96.45,COA_1
34373139,0142885297,RE29,0190,1,RCEE3CMXT4509,OS-62169218,46134,SELLO TIPO CANDADO MODELO 8001,Miselaneo,Instalación,RCE 3,NA,1.47,1.47,COA_7
34373139,0142885297,RE29,0190,1,RCEE3CMXT4509,OS-62169218,46134,HUWEI ONT HG8145V5,ONT,Instalación,RCE 3,NA,#N/D,#N/D,COA_7
34373139,0142885297,RE29,0190,6,RCEE3CMXT4509,OS-62169218,46134,TENSOR PARA ACOMETIDA,Miselaneo,Instalación,RCE 3,NA,5.97,35.82,COA_7
34373139,0142885297,RE29,0190,20,RCEE3CMXT4509,OS-62169218,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Instalación,RCE 3,NA,9.07,181.4,COA_7
34373139,0142885297,RE29,0190,1,RCEE3CMXT4509,OS-62169218,46134,Drop 50m,Fibra Preconectorizada,Instalación,RCE 3,NA,229.8,229.8,COA_7
34373186,0101822875,RE29,0080,2,RCEE3CMXT1827,OS-62169254,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,Asesoría uso servicio de Internet,9.07,18.14,COA_2
34373495,0115932958,TE03,0220,5,TETM3CX2T0113,OS-62169493,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,TETSI 3,Mordedura de Mascota o Roedor,9.07,45.35,COA_3
34373495,0115932958,TE03,0220,2,TETM3CX2T0113,OS-62169493,46134,TENSOR PARA ACOMETIDA,Miselaneo,Soporte,TETSI 3,Mordedura de Mascota o Roedor,5.97,11.94,COA_3
34373495,0115932958,TE03,0220,1,TETM3CX2T0113,OS-62169493,46134,CINTA DE AISLAR NEGRA,Miselaneo,Soporte,TETSI 3,Mordedura de Mascota o Roedor,9.04,9.04,COA_3
34373495,0115932958,TE03,0220,1,TETM3CX2T0113,OS-62169493,46134,CINCHO NEGRO 0.36X15 CM C/100 PZAS,Miselaneo,Soporte,TETSI 3,Mordedura de Mascota o Roedor,15.99,15.99,COA_3
34373495,0115932958,TE03,0220,2,TETM3CX2T0113,OS-62169493,46134,CONECTOR RJ45 CAT 6,Conector UTP,Soporte,TETSI 3,Mordedura de Mascota o Roedor,1.89,3.78,COA_3
34373495,0115932958,TE03,0220,15,TETM3CX2T0113,OS-62169493,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,TETSI 3,Mordedura de Mascota o Roedor,6.43,96.45,COA_3
34373528,0103718242,RE29,0456,20,RCEE3CMXT4478,OS-62169516,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,"Desgaste de Cableado (Clima, Tiempo de Vida)",9.07,181.4,COA_2
34373528,0103718242,RE29,0456,2,RCEE3CMXT4478,OS-62169516,46134,CONECTOR RJ45 CAT 6,Conector UTP,Soporte,RCE 3,"Desgaste de Cableado (Clima, Tiempo de Vida)",1.89,3.78,COA_2
34373528,0103718242,RE29,0456,15,RCEE3CMXT4478,OS-62169516,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,RCE 3,"Desgaste de Cableado (Clima, Tiempo de Vida)",6.43,96.45,COA_2
34373758,0131033206,TE03,0009,1,TETM3CX2T0105,OS-62169682,46134,CINCHO NEGRO 0.36X15 CM C/100 PZAS,Miselaneo,Soporte,TETSI 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",15.99,15.99,COA_3
34373758,0131033206,TE03,0009,2,TETM3CX2T0105,OS-62169682,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,TETSI 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",19.13,38.26,COA_3
34373775,0142885452,RE29,0270,1,RCEE3CMXT4241,OS-62169709,46134,DIW362 WI-FI 2X2 4K STB 2 GB SAGEM,STB,Instalación,RCE 3,NA,#N/D,#N/D,COA_1
34373775,0142885452,RE29,0270,1,RCEE3CMXT4241,OS-62169709,46134,Drop 150m,Fibra Preconectorizada,Instalación,RCE 3,NA,535.01,535.01,COA_1
34373775,0142885452,RE29,0270,1,RCEE3CMXT4241,OS-62169709,46134,CABLE RCA - MINI JACK STB,Miselaneo,Instalación,RCE 3,NA,12.35,12.35,COA_1
34373775,0142885452,RE29,0270,10,RCEE3CMXT4241,OS-62169709,46134,TENSOR PARA ACOMETIDA,Miselaneo,Instalación,RCE 3,NA,5.97,59.7,COA_1
34373775,0142885452,RE29,0270,2,RCEE3CMXT4241,OS-62169709,46134,CONECTOR RJ45 CAT 6,Conector UTP,Instalación,RCE 3,NA,1.89,3.78,COA_1
34373775,0142885452,RE29,0270,1,RCEE3CMXT4241,OS-62169709,46134,BOTA PARA CAJA 2N OPTITAP,Bota 2n,Instalación,RCE 3,NA,#N/D,#N/D,COA_1
34373775,0142885452,RE29,0270,15,RCEE3CMXT4241,OS-62169709,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Instalación,RCE 3,NA,6.43,96.45,COA_1
34373775,0142885452,RE29,0270,10,RCEE3CMXT4241,OS-62169709,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Instalación,RCE 3,NA,9.07,90.7,COA_1
34373775,0142885452,RE29,0270,4,RCEE3CMXT4241,OS-62169709,46134,HERRAJE TIPO D 5MM GALVANIZADO INMERSION,Miselaneo,Instalación,RCE 3,NA,10.29,41.16,COA_1
34373775,0142885452,RE29,0270,1,RCEE3CMXT4241,OS-62169709,46134,SELLO TIPO CANDADO MODELO 8001,Miselaneo,Instalación,RCE 3,NA,1.47,1.47,COA_1
34373775,0142885452,RE29,0270,10,RCEE3CMXT4241,OS-62169709,46134,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,76.7,COA_1
34373775,0142885452,RE29,0270,1,RCEE3CMXT4241,OS-62169709,46134,ONT HG8145V5 SMALL,ONT,Instalación,RCE 3,NA,2.99,2.99,COA_1
34374207,0142463690,RE29,0763,1,RCEE3CMXT5142,OS-62170024,46134,HEBILLA ACERO  5/8,Miselaneo,Soporte,RCE 3,Fibra Inducida / Factor Climático,1.79,1.79,COA_2
34374207,0142463690,RE29,0763,6,RCEE3CMXT5142,OS-62170024,46134,TENSOR PARA ACOMETIDA,Miselaneo,Soporte,RCE 3,Fibra Inducida / Factor Climático,5.97,35.82,COA_2
34374207,0142463690,RE29,0763,60,RCEE3CMXT5142,OS-62170024,46134,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Soporte,RCE 3,Fibra Inducida / Factor Climático,3.13,187.8,COA_2
34374207,0142463690,RE29,0763,2,RCEE3CMXT5142,OS-62170024,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,RCE 3,Fibra Inducida / Factor Climático,19.13,38.26,COA_2
34374207,0142463690,RE29,0763,4,RCEE3CMXT5142,OS-62170024,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,Fibra Inducida / Factor Climático,9.07,36.28,COA_2
34374268,0142884266,RE29,1905,1,RCEE3CMXT5389,OS-62170071,46134,DIW362 WI-FI 2X2 4K STB 2 GB SAGEM,STB,Instalación,RCE 3,NA,#N/D,#N/D,COA_5
34374268,0142884266,RE29,1905,1,RCEE3CMXT5389,OS-62170071,46134,DIW362 WI-FI 2X2 4K STB 2 GB SAGEM,STB,Instalación,RCE 3,NA,#N/D,#N/D,COA_5
34374268,0142884266,RE29,1905,1,RCEE3CMXT5389,OS-62170071,46134,HUAWEI OPTISTAR K562E,Extender,Instalación,RCE 3,NA,498.97,498.97,COA_5
34374268,0142884266,RE29,1905,1,RCEE3CMXT5389,OS-62170071,46134,ONT HG8145V5 SMALL,ONT,Instalación,RCE 3,NA,2.99,2.99,COA_5
34374268,0142884266,RE29,1905,30,RCEE3CMXT5389,OS-62170071,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Instalación,RCE 3,NA,6.43,192.9,COA_5
34374268,0142884266,RE29,1905,49,RCEE3CMXT5389,OS-62170071,46134,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,153.37,COA_5
34374268,0142884266,RE29,1905,2,RCEE3CMXT5389,OS-62170071,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_5
34374268,0142884266,RE29,1905,5,RCEE3CMXT5389,OS-62170071,46134,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,38.35,COA_5
34374276,0110183439,RE29,0003,5,RCEE3CMXT1070,OS-62170076,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,"Desgaste de Cableado (Clima, Tiempo de Vida)",9.07,45.35,COA_6
34374276,0110183439,RE29,0003,15,RCEE3CMXT1070,OS-62170076,46134,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Soporte,RCE 3,"Desgaste de Cableado (Clima, Tiempo de Vida)",7.67,115.05,COA_6
34374276,0110183439,RE29,0003,2,RCEE3CMXT1070,OS-62170076,46134,CONECTOR RJ45 CAT 6,Conector UTP,Soporte,RCE 3,"Desgaste de Cableado (Clima, Tiempo de Vida)",1.89,3.78,COA_6
34374276,0110183439,RE29,0003,1,RCEE3CMXT1070,OS-62170076,46134,AP FIBERHOME MODELO SR1041E WIFI 6,Extender,Soporte,RCE 3,"Desgaste de Cableado (Clima, Tiempo de Vida)",297.27,297.27,COA_6
34374276,0110183439,RE29,0003,15,RCEE3CMXT1070,OS-62170076,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,RCE 3,"Desgaste de Cableado (Clima, Tiempo de Vida)",6.43,96.45,COA_6
34374494,0142885596,RE29,0874,1,RCEE3CMXT5343,OS-62170229,46134,ONT HG8145V5 SMALL,ONT,Instalación,RCE 3,NA,2.99,2.99,COA_5
34374494,0142885596,RE29,0874,250,RCEE3CMXT5343,OS-62170229,46134,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,782.5,COA_5
34374494,0142885596,RE29,0874,1,RCEE3CMXT5343,OS-62170229,46134,BOTA PARA CAJA 2N OPTITAP,Bota 2n,Instalación,RCE 3,NA,#N/D,#N/D,COA_5
34374494,0142885596,RE29,0874,2,RCEE3CMXT5343,OS-62170229,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_5
34374529,0142845982,TE03,0220,14,TETM3CX2T0113,OS-62170256,46134,TENSOR PARA ACOMETIDA,Miselaneo,Soporte,TETSI 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",5.97,83.58,COA_3
34374529,0142845982,TE03,0220,1,TETM3CX2T0113,OS-62170256,46134,HEBILLA ACERO  5/8,Miselaneo,Soporte,TETSI 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",1.79,1.79,COA_3
34374529,0142845982,TE03,0220,1,TETM3CX2T0113,OS-62170256,46134,Drop 120m,Fibra Preconectorizada,Soporte,TETSI 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",409.96,409.96,COA_3
34374529,0142845982,TE03,0220,7,TETM3CX2T0113,OS-62170256,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,TETSI 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",9.07,63.49,COA_3
34374529,0142845982,TE03,0220,2,TETM3CX2T0113,OS-62170256,46134,HERRAJE TIPO D 5MM GALVANIZADO INMERSION,Miselaneo,Soporte,TETSI 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",10.29,20.58,COA_3
34374637,0129338191,BR05,0644,2,CCQM3CX2T0135,OS-62170343,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,CCQ 3,Falla Conector Prepulido,19.13,38.26,COA_2
34374654,0101293193,BR05,0674,2,BRAM3CX2T0114,OS-62170350,46134,CONECTOR RJ45 CAT 6,Conector UTP,Soporte,BRAME 3,Falla Puerto Ethernet,1.89,3.78,COA_5
34374654,0101293193,BR05,0674,1,BRAM3CX2T0114,OS-62170350,46134,DECODIFICADOR IPTV DIW377V MICROPHONES,STB,Soporte,BRAME 3,Falla Puerto Ethernet,1222.11,1222.11,COA_5
34374725,0133647437,BR05,0774,2,BRAM3CX2T0127,OS-62170405,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,BRAME 3,Falla Conector Prepulido,19.13,38.26,COA_5
34375076,0141462356,RE29,0248,1,RCEE3CMXT1758,OS-62170666,46134,BOTA PARA CAJA 2N OPTITAP,Bota 2n,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",#N/D,#N/D,COA_7
34375076,0141462356,RE29,0248,150,RCEE3CMXT1758,OS-62170666,46134,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Soporte,RCE 3,"Mala Instalación Unifibra (En Tensor, FO Ahorcada, Trayectoria)",3.13,469.5,COA_7
34375350,0142885852,RE29,0311,200,RCEE3CMXT4242,OS-62170879,46134,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,626,COA_3
34375350,0142885852,RE29,0311,1,RCEE3CMXT4242,OS-62170879,46134,BOTA PARA CAJA 2N OPTITAP,Bota 2n,Instalación,RCE 3,NA,#N/D,#N/D,COA_3
34375350,0142885852,RE29,0311,2,RCEE3CMXT4242,OS-62170879,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_3
34375350,0142885852,RE29,0311,1,RCEE3CMXT4242,OS-62170879,46134,FIBERHOME ONT 4GE 1POTS DUALBAND HG6145F,ONT,Instalación,RCE 3,NA,3.6,3.6,COA_3
34375350,0142885852,RE29,0311,1,RCEE3CMXT4242,OS-62170879,46134,DIW362 WIFI4K2GB STB SAGEM C/CONTROL T4H,STB,Instalación,RCE 3,NA,#N/D,#N/D,COA_3
34375392,0101316382,RE29,0851,5,RCEE3CMXT5308,OS-62170908,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Soporte,RCE 3,"Daño Físico (Descarga Eléctrica, Insectos, Humedad, otro)",9.07,45.35,COA_2
34375392,0101316382,RE29,0851,10,RCEE3CMXT5308,OS-62170908,46134,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Soporte,RCE 3,"Daño Físico (Descarga Eléctrica, Insectos, Humedad, otro)",7.67,76.7,COA_2
34375392,0101316382,RE29,0851,2,RCEE3CMXT5308,OS-62170908,46134,CONECTOR RJ45 CAT 6,Conector UTP,Soporte,RCE 3,"Daño Físico (Descarga Eléctrica, Insectos, Humedad, otro)",1.89,3.78,COA_2
34375392,0101316382,RE29,0851,15,RCEE3CMXT5308,OS-62170908,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,RCE 3,"Daño Físico (Descarga Eléctrica, Insectos, Humedad, otro)",6.43,96.45,COA_2
34375392,0101316382,RE29,0851,1,RCEE3CMXT5308,OS-62170908,46134,ONT HG8145V5 SMALL,ONT,Soporte,RCE 3,"Daño Físico (Descarga Eléctrica, Insectos, Humedad, otro)",2.99,2.99,COA_2
34375392,0101316382,RE29,0851,1,RCEE3CMXT5308,OS-62170908,46134,DECODIFICADOR IPTV DIW377V MICROPHONES,STB,Soporte,RCE 3,"Daño Físico (Descarga Eléctrica, Insectos, Humedad, otro)",1222.11,1222.11,COA_2
34375412,0108041425,BR05,1910,12,BRAM3CX2T0128,OS-62170924,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Soporte,BRAME 3,Falla Conector Prepulido,6.43,77.16,COA_5
34375675,0101238282,BR05,0644,2,CCQM3CX2T0135,OS-62171124,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Soporte,CCQ 3,Falla Conector Prepulido,19.13,38.26,COA_2
34375699,0142885867,RE29,0080,1,RCEE3CMXT1827,OS-62171142,46134,FIBERHOME ONT 4GE 1POTS DUALBAND HG6145F,ONT,Instalación,RCE 3,NA,3.6,3.6,COA_2
34375699,0142885867,RE29,0080,170,RCEE3CMXT1827,OS-62171142,46134,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,532.1,COA_2
34375699,0142885867,RE29,0080,1,RCEE3CMXT1827,OS-62171142,46134,BOTA PARA CAJA 2N OPTITAP,Bota 2n,Instalación,RCE 3,NA,#N/D,#N/D,COA_2
34375699,0142885867,RE29,0080,2,RCEE3CMXT1827,OS-62171142,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_2
34375699,0142885867,RE29,0080,20,RCEE3CMXT1827,OS-62171142,46134,GRAPA P/CABLE TELEFONICO REDONDO BCO,Miselaneo,Instalación,RCE 3,NA,9.07,181.4,COA_2
34375734,0142885822,RE29,0745,15,RCEE3CMXT4992,OS-62171165,46134,CAB UTP CAT 6 BLANCO OUTDOOR BOB 305MTS,UTP,Instalación,RCE 3,NA,6.43,96.45,COA_4
34375734,0142885822,RE29,0745,190,RCEE3CMXT4992,OS-62171165,46134,UNIFIBRA OPTICA DROP,Fibra Optica Carrete,Instalación,RCE 3,NA,3.13,594.7,COA_4
34375734,0142885822,RE29,0745,1,RCEE3CMXT4992,OS-62171165,46134,BOTA PARA CAJA 2N OPTITAP,Bota 2n,Instalación,RCE 3,NA,#N/D,#N/D,COA_4
34375734,0142885822,RE29,0745,1,RCEE3CMXT4992,OS-62171165,46134,ONT HG8145V5 SMALL,ONT,Instalación,RCE 3,NA,2.99,2.99,COA_4
34375734,0142885822,RE29,0745,1,RCEE3CMXT4992,OS-62171165,46134,DIW372 4K STB 2 B SAGEM C/CONTROL S/WIFI,STB,Instalación,RCE 3,NA,#N/D,#N/D,COA_4
34375734,0142885822,RE29,0745,21,RCEE3CMXT4992,OS-62171165,46134,GRAPA P/CABLE COAX BCA CLAVO 3/4,Miselaneo,Instalación,RCE 3,NA,7.67,161.07,COA_4
34375734,0142885822,RE29,0745,2,RCEE3CMXT4992,OS-62171165,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_4
34375734,0142885822,RE29,0745,2,RCEE3CMXT4992,OS-62171165,46134,CONECTOR RJ45 CAT 6,Conector UTP,Instalación,RCE 3,NA,1.89,3.78,COA_4
34375831,0142886051,RE29,0064,1,RCEE3CMXT4064,OS-62171239,46134,HEBILLA ACERO  5/8,Miselaneo,Instalación,RCE 3,NA,1.79,1.79,COA_3
34375831,0142886051,RE29,0064,2,RCEE3CMXT4064,OS-62171239,46134,CONECTOR PREPULIDO 250UM,Conector  SC,Instalación,RCE 3,NA,19.13,38.26,COA_3
34375831,0142886051,RE29,0064,2,RCEE3CMXT4064,OS-62171239,46134,HERRAJE TIPO D 5MM GALVANIZADO INMERSION,Miselaneo,Instalación,RCE 3,NA,10.29,20.58,COA_3
